RSRP,RSRQ,Azimuth,Dis_Serving,RS SINR Carrier 1
-74.59999847,-13.19999981,176.5394517,0.191190239,13.30000019
-76.80000305,-13.10000038,181.745797,0.189609755,10.69999981
-77.5,-13.60000038,188.0154721,0.19193726,6.300000191
-77.59999847,-13.60000038,194.8743511,0.196091325,6.199999809
-75.5,-13.69999981,201.0736257,0.205979609,8.5
-73.5,-14.10000038,206.0834422,0.220965714,6.5
-77.0,-15.39999962,210.2659288,0.236509555,1.899999976
-80.19999695,-16.29999924,214.0552961,0.248407945,0.899999976
-77.59999847,-15.19999981,217.4367105,0.257405253,0.699999988
-82.0,-14.60000038,220.2979585,0.262947294,2.900000095
-83.59999847,-16.20000076,223.1837086,0.264175478,-0.899999976
-86.30000305,-18.29999924,226.8905705,0.256475587,-3.900000095
-82.80000305,-18.79999924,230.5620308,0.249096205,-0.899999976
-78.30000305,-16.10000038,234.72286,0.242617562,0.699999988
-79.5,-17.5,239.6909705,0.237294505,0.800000012
-69.80000305,-15.89999962,93.55030624,0.387443807,1.100000024
-71.40000153,-17.0,90.59149727,0.37980335,1.299999952
-75.5,-17.5,84.83430683,0.366207977,3.799999952
-76.30000305,-18.60000038,81.59028553,0.360894684,-1.5
-78.09999847,-16.79999924,78.45368903,0.356217062,5.0
-80.59999847,-16.20000076,75.30013365,0.352677203,4.099999905
-80.0,-16.39999962,72.26895246,0.350915918,4.099999905
-80.90000153,-17.20000076,69.22082078,0.349780355,3.0
-85.0,-18.39999962,66.44580537,0.350225252,0.899999976
-86.19999695,-19.5,64.42250978,0.350927726,0.0
-91.0,-23.60000038,63.41149877,0.350200467,2.099999905
-82.90000153,-15.60000038,62.67953554,0.343119932,3.400000095
-80.59999847,-15.10000038,62.80809853,0.335129838,4.0
-77.30000305,-14.39999962,64.05519392,0.331567008,6.800000191
-74.80000305,-14.19999981,65.29734813,0.330069759,7.900000095
-76.90000153,-14.39999962,67.19000009,0.328481606,7.5
-76.5,-14.60000038,69.4710546,0.326969364,4.699999809
-76.30000305,-15.19999981,71.90448131,0.326264794,2.900000095
-77.0,-16.79999924,76.64077842,0.330151368,-0.400000006
-76.19999695,-15.89999962,82.33792976,0.337650715,2.400000095
-78.0,-18.39999962,86.41756724,0.339089315,-1.899999976
-78.5,-16.79999924,89.32262544,0.333009468,3.700000048
-77.90000153,-17.60000038,92.17388472,0.323003732,4.099999905
-78.69999695,-19.70000076,95.28508052,0.311139575,-3.200000048
-79.59999847,-18.10000038,97.53334601,0.290250041,0.400000006
-78.80000305,-17.10000038,99.60384828,0.26829913,0.400000006
-75.59999847,-15.10000038,101.9370917,0.245958657,2.900000095
-76.80000305,-16.39999962,105.4502895,0.223411067,2.0
-80.0,-16.5,110.1924556,0.202444818,-1.5
-82.80000305,-18.29999924,115.8504642,0.183287876,-3.099999905
-76.19999695,-16.60000038,182.9923397,3.630927771,-0.800000012
-71.0,-17.20000076,183.2539252,3.637418621,1.700000048
-71.09999847,-16.89999962,183.4808218,3.639895782,-0.600000024
-74.90000153,-17.5,183.6764566,3.639894026,-0.699999988
-79.0,-19.39999962,183.8691448,3.631798539,4.599999905
-72.0,-15.89999962,131.2269216,0.098310458,4.5
-61.20000076,-13.0,124.396681,0.07616237,12.30000019
-61.40000153,-14.60000038,116.3194983,0.063291883,12.60000038
-63.29999924,-14.19999981,106.9168448,0.056016699,13.30000019
-69.69999695,-16.39999962,94.91563278,0.050840979,3.200000048
-81.40000153,-23.5,78.7346764,0.047528796,3.099999905
-76.0,-15.80000019,60.18544914,0.04722499,4.599999905
-77.5,-15.5,45.78147324,0.050894235,5.699999809
-75.90000153,-16.79999924,37.06329797,0.056182079,2.400000095
-74.19999695,-15.10000038,29.65608099,0.062020183,4.099999905
-79.40000153,-16.70000076,21.87742938,0.071112161,3.099999905
-77.59999847,-18.29999924,14.5610526,0.083802883,2.200000048
-79.59999847,-19.10000038,8.209361025,0.101718211,-2.599999905
-79.19999695,-17.79999924,3.509911652,0.120485544,1.200000048
-79.90000153,-18.79999924,0.818870315,0.136660291,-4.599999905
-81.09999847,-19.39999962,359.6849549,0.147226532,-4.199999809
-78.19999695,-18.5,277.0495912,0.603971072,-4.5
-79.69999695,-18.39999962,276.9935426,0.602923653,-4.699999809
-80.19999695,-18.10000038,276.8295834,0.602534226,-4.5
-80.30000305,-18.29999924,276.7266998,0.602811764,-4.900000095
-78.59999847,-18.10000038,276.6962532,0.603175319,-4.599999905
-77.19999695,-17.20000076,276.6620176,0.603069152,-2.900000095
-78.40000153,-18.20000076,276.6677657,0.602503458,-3.599999905
-80.5,-20.79999924,276.7487218,0.602992288,-7.699999809
-81.90000153,-18.70000076,277.0124704,0.605950757,-3.799999952
-83.30000305,-19.5,185.7582408,3.399266434,-4.900000095
-82.90000153,-20.79999924,185.905766,3.388937869,-5.400000095
-75.09999847,-16.70000076,352.9418381,0.183755551,1.600000024
-73.40000153,-16.60000038,351.9531686,0.198062429,3.099999905
-76.59999847,-18.89999962,350.9957024,0.210661841,-1.0
-76.80000305,-19.60000038,350.0934034,0.225362107,0.800000012
-80.30000305,-22.5,350.0271436,0.242572115,-4.699999809
-80.40000153,-18.70000076,349.9404811,0.260447292,-2.200000048
-71.19999695,-16.0,141.0903582,0.616756853,3.099999905
-76.59999847,-18.29999924,142.1535237,0.596555486,2.299999952
-77.59999847,-18.29999924,340.1055248,0.300837397,-2.599999905
-94.0,-26.20000076,146.9238189,0.572633961,-8.100000381
-79.69999695,-13.5,188.4664047,3.314967127,-1.899999976
-78.80000305,-16.0,188.8593159,3.332039351,-1.299999952
-85.69999695,-20.60000038,189.1248932,3.345769093,-1.600000024
-84.0,-17.60000038,316.8383326,0.309254938,-2.700000048
-86.19999695,-18.60000038,314.7316615,0.310844197,-3.099999905
-87.30000305,-20.10000038,313.0295121,0.313262359,-5.300000191
-80.30000305,-18.20000076,70.24887793,0.675344282,3.299999952
-78.30000305,-17.60000038,70.25010612,0.675180559,-3.5
-85.19999695,-16.39999962,15.09618342,0.284468739,0.100000001
-84.30000305,-16.0,16.58178043,0.290801631,1.700000048
-84.80000305,-16.89999962,18.76847901,0.300611799,-1.200000048
-83.0,-17.0,21.29244348,0.312845402,-0.899999976
-86.69999695,-17.70000076,23.95992529,0.327498103,-1.399999976
-90.90000153,-19.60000038,26.77178852,0.344632774,-5.099999905
-93.5,-22.10000038,29.52935472,0.364257297,-8.399999619
-95.0,-22.10000038,31.98911127,0.384956294,-7.400000095
-95.90000153,-22.39999962,33.76611326,0.403246086,-6.099999905
-87.40000153,-19.10000038,248.2638654,0.983004907,-5.099999905
-87.80000305,-21.39999962,248.3819268,0.972122825,2.599999905
-78.5,-14.60000038,208.2746233,0.800329893,6.300000191
-82.09999847,-15.19999981,208.0733182,0.797580269,4.599999905
-88.0,-19.20000076,207.7372337,0.792861666,3.799999952
-82.09999847,-14.30000019,248.3651711,0.948332864,6.400000095
-81.5,-14.30000019,248.3591235,0.934702083,6.300000191
-81.5,-14.60000038,248.3234203,0.919036498,4.599999905
-81.59999847,-14.60000038,248.2510556,0.899844151,6.400000095
-83.69999695,-15.10000038,248.1838464,0.87826187,4.0
-84.5,-14.69999981,248.0807421,0.854201231,4.900000095
-83.19999695,-14.5,248.0489004,0.828323796,5.099999905
-81.90000153,-14.5,248.0498636,0.800034892,4.900000095
-80.80000305,-15.19999981,248.0154607,0.770468544,6.0
-84.40000153,-17.5,247.9649915,0.738695796,0.5
-78.0,-14.0,344.8070078,0.38003869,8.899999619
-82.90000153,-16.0,349.856944,0.384726291,3.200000048
-82.30000305,-14.60000038,247.6959254,0.636199944,3.5
-81.80000305,-14.10000038,247.5912401,0.601237422,3.299999952
-81.80000305,-14.80000019,247.5051273,0.56684832,3.0
-84.30000305,-14.69999981,247.4338131,0.534743562,5.400000095
-81.69999695,-14.0,247.3020781,0.505150551,5.0
-81.0,-12.39999962,247.207735,0.482112914,6.199999809
-81.90000153,-15.80000019,247.258792,0.469530356,-2.799999952
-74.69999695,-16.79999924,169.8781825,0.536280701,-2.400000095
-75.09999847,-13.69999981,169.323498,0.535566414,-2.299999952
-75.30000305,-13.69999981,168.5042419,0.534540834,-2.599999905
-81.90000153,-14.60000038,167.366062,0.533931082,-2.200000048
-85.0,-16.5,165.9953979,0.53236353,-3.299999952
-87.0,-16.5,164.4185389,0.530945985,-3.400000095
-89.0,-18.89999962,162.7574472,0.530281157,-2.099999905
-80.5,-15.0,246.4674696,0.385017418,3.200000048
-80.90000153,-15.10000038,246.4378352,0.379390056,7.099999905
-80.09999847,-15.39999962,246.4166129,0.377044972,1.799999952
-79.80000305,-14.69999981,246.374587,0.375688544,3.5
-81.40000153,-14.89999962,246.4478079,0.372960764,2.200000048
-82.59999847,-15.80000019,246.5614969,0.36708883,2.200000048
-79.0,-14.0,246.6014853,0.357895448,5.599999905
-77.09999847,-14.0,246.6107895,0.345960874,6.5
-75.5,-13.19999981,246.4479022,0.331437598,8.100000381
-74.0,-12.5,245.8788006,0.315297999,9.800000191
-73.69999695,-13.5,245.1292644,0.297184408,8.100000381
-74.5,-13.30000019,244.6648002,0.27469804,8.199999809
-73.59999847,-14.19999981,244.3240969,0.249636605,9.699999809
-75.30000305,-13.60000038,244.0974507,0.222664761,7.699999809
-76.30000305,-14.0,243.2512809,0.195040835,7.300000191
-77.30000305,-14.60000038,241.8511856,0.166536964,7.5
-82.69999695,-16.39999962,239.1475462,0.140489282,8.100000381
-71.59999847,-12.69999981,235.3093835,0.120813302,16.0
-69.80000305,-12.19999981,231.4010856,0.108723202,17.20000076
-70.19999695,-11.69999981,225.6540536,0.09783367,17.29999924
-68.90000153,-11.89999962,221.6360967,0.090617035,15.19999981
-70.80000305,-12.5,215.8777074,0.083439661,12.0
-70.19999695,-12.39999962,206.6930489,0.076714001,11.10000038
-65.59999847,-12.60000038,193.2567654,0.071717041,12.10000038
-66.0,-13.30000019,177.7359113,0.070714019,8.5
-69.30000305,-12.5,162.0898166,0.073959332,9.600000381
-71.0,-17.5,147.0614845,0.072250723,11.80000019
-76.0,-14.30000019,125.3088343,0.067403516,13.60000038
-76.40000153,-15.30000019,102.2058139,0.074655101,5.0
-78.0,-14.80000019,88.30082273,0.09481403,7.5
-70.69999695,-13.10000038,82.13842822,0.12202807,13.69999981
-73.90000153,-14.0,79.00512983,0.151958762,9.100000381
-68.69999695,-13.10000038,77.54154093,0.184773583,11.5
-67.80000305,-13.30000019,76.50717229,0.21839197,13.60000038
-70.90000153,-13.10000038,75.33062479,0.253026154,12.10000038
-72.59999847,-12.39999962,74.16529904,0.2879159,11.89999962
-73.0,-11.39999962,72.88059216,0.322768632,12.69999981
-73.19999695,-11.5,71.47324623,0.356731843,11.30000019
-71.69999695,-12.10000038,70.16777497,0.386737006,13.80000019
-71.09999847,-12.0,69.01772926,0.409796293,14.0
-67.59999847,-11.89999962,67.9943631,0.426541666,18.20000076
-62.40000153,-12.0,66.89006024,0.433840934,16.70000076
-58.79999924,-11.60000038,65.58956298,0.427939369,16.79999924
-57.90000153,-12.0,65.11487336,0.413872445,15.89999962
-59.20000076,-11.89999962,64.92511999,0.397923186,13.89999962
-60.90000153,-12.60000038,64.58029776,0.383539905,17.39999962
-64.0,-11.89999962,63.73376518,0.375326664,14.60000038
-58.09999847,-11.19999981,62.36855734,0.370055849,18.60000038
-59.29999924,-11.89999962,60.48531703,0.366615482,17.29999924
-56.59999847,-12.0,58.26478241,0.364061297,18.79999924
-61.79999924,-11.69999981,55.66495165,0.361668334,16.29999924
-75.19999695,-12.5,52.69466551,0.360262597,11.19999981
-79.5,-13.69999981,49.47851958,0.360710619,8.5
-80.80000305,-12.80000019,46.31231398,0.36229712,8.100000381
-81.59999847,-13.10000038,43.22743899,0.365669187,8.0
-83.09999847,-13.30000019,40.34170268,0.37023187,7.400000095
-83.59999847,-13.39999962,38.19961836,0.373899189,5.800000191
-83.90000153,-13.80000019,36.89141406,0.376450959,5.599999905
-81.80000305,-13.5,35.93094255,0.378302465,8.399999619
-82.30000305,-13.5,34.77815861,0.380934449,8.199999809
-83.5,-13.89999962,33.26994227,0.384884538,4.900000095
-83.80000305,-14.10000038,31.69126135,0.388860465,4.599999905
-83.5,-13.60000038,30.13569424,0.393299156,4.699999809
-84.69999695,-14.10000038,28.60316088,0.398075344,3.5
-83.59999847,-13.39999962,26.9975126,0.403689807,7.0
-83.90000153,-13.60000038,25.19568515,0.410561483,1.799999952
-84.90000153,-15.89999962,23.14294024,0.419057768,8.5
-78.09999847,-15.30000019,143.0722981,0.758311344,8.899999619
-77.30000305,-14.39999962,143.0970509,0.737894763,11.39999962
-76.59999847,-15.10000038,143.1071686,0.716039946,9.300000191
-74.90000153,-14.80000019,143.0478911,0.6926467,9.100000381
-72.59999847,-14.19999981,142.9746449,0.669895077,12.0
-72.19999695,-14.0,142.8968811,0.647444525,12.39999962
-69.69999695,-14.30000019,142.8377993,0.599798482,13.80000019
-69.69999695,-14.30000019,142.7786161,0.574142993,12.5
-68.80000305,-14.0,142.7230101,0.5483882,16.60000038
-67.69999695,-13.80000019,142.7372215,0.52770229,14.89999962
-68.30000305,-16.39999962,142.7269498,0.513646026,8.300000191
-68.0,-14.89999962,142.74627,0.506025193,14.19999981
-67.5,-14.0,142.7076611,0.50201486,14.60000038
-69.30000305,-13.80000019,142.8343278,0.498350968,16.20000076
-72.19999695,-13.80000019,143.311835,0.494447678,13.39999962
-78.69999695,-14.69999981,144.4704234,0.495649051,9.5
-86.09999847,-18.20000076,145.8405907,0.497524943,8.399999619
-77.69999695,-16.20000076,64.16106214,0.541466281,10.0
-73.09999847,-15.80000019,64.54986544,0.525388087,12.10000038
-69.40000153,-15.89999962,65.00186865,0.511786036,12.0
-73.90000153,-15.80000019,65.30771357,0.503918444,8.399999619
-73.59999847,-16.10000038,65.48339672,0.502258054,9.0
-73.19999695,-16.10000038,65.59162384,0.502719931,11.60000038
-73.19999695,-16.10000038,65.71747243,0.503089732,12.0
-73.0,-16.0,65.78406104,0.502692373,10.30000019
-78.19999695,-15.80000019,66.02868273,0.499840303,8.0
-85.0,-19.29999924,66.70144342,0.494887642,-2.0
-84.30000305,-17.70000076,153.3991638,0.52919384,2.200000048
-78.30000305,-15.0,353.7010724,0.524035253,5.800000191
-76.69999695,-14.60000038,354.682491,0.507774221,6.199999809
-73.69999695,-12.89999962,355.7741062,0.48851431,11.0
-69.30000305,-12.19999981,356.5020691,0.46800181,12.19999981
-68.40000153,-13.10000038,356.8628455,0.449252518,12.89999962
-69.5,-13.60000038,356.9554989,0.434763127,11.5
-66.5,-14.0,356.8498164,0.427548983,10.0
-68.09999847,-13.69999981,356.7738565,0.422829453,10.89999962
-68.0,-12.80000019,356.7495499,0.416054691,13.39999962
-68.09999847,-12.5,356.7873378,0.40462489,16.29999924
-67.90000153,-12.0,356.7511285,0.390302158,15.89999962
-62.5,-12.10000038,356.3742618,0.372932578,16.29999924
-66.0,-12.19999981,355.4643945,0.336347188,16.79999924
-67.90000153,-11.89999962,355.1999243,0.317314611,15.10000038
-68.09999847,-12.19999981,355.418646,0.29692404,17.79999924
-72.69999695,-12.0,356.0224494,0.277265244,16.5
-74.90000153,-12.69999981,356.8497255,0.259303687,16.60000038
-75.80000305,-12.10000038,357.8417466,0.24319348,15.0
-78.40000153,-12.30000019,359.1710434,0.228026839,13.30000019
-71.40000153,-12.39999962,1.133915892,0.212237065,17.39999962
-79.0,-12.19999981,3.68143147,0.195890472,15.5
-81.40000153,-12.39999962,6.839133433,0.179146608,11.19999981
-80.59999847,-12.39999962,11.00374741,0.16324888,13.89999962
-77.30000305,-14.0,17.58530711,0.153487585,11.89999962
-75.40000153,-13.10000038,25.73869802,0.152052862,13.69999981
-78.80000305,-14.0,33.1594138,0.159851627,10.19999981
-81.40000153,-13.80000019,38.73093775,0.174564539,7.5
-75.90000153,-14.80000019,153.446181,0.965794135,8.5
-88.59999847,-24.20000076,152.2057903,0.966082671,6.900000095
-75.69999695,-13.30000019,44.73235613,0.233455584,9.899999619
-75.30000305,-12.30000019,43.37491667,0.253809962,9.0
-65.09999847,-11.89999962,40.72963242,0.272232453,14.5
-64.90000153,-11.80000019,37.13656472,0.286291402,13.30000019
-73.30000305,-13.0,33.44510308,0.296607249,10.5
-76.09999847,-12.80000019,29.40739556,0.30344451,10.89999962
-77.69999695,-13.30000019,25.5332778,0.311924869,7.0
-82.5,-13.69999981,21.76075936,0.322703541,7.199999809
-87.30000305,-16.0,18.11659261,0.335145172,-0.100000001
-87.40000153,-22.20000076,14.79491741,0.34921494,3.700000048
-80.5,-15.60000038,89.13294214,0.596041942,2.599999905
-79.30000305,-18.89999962,87.14009191,0.5814414,10.10000038
-72.09999847,-13.69999981,6.332815233,0.399471402,9.699999809
-74.30000305,-14.69999981,4.142491087,0.416602736,7.599999905
-75.5,-17.79999924,2.11568573,0.433456437,7.800000191
-84.19999695,-20.20000076,78.78950349,0.533658048,8.0
-78.0,-13.80000019,358.5348432,0.472568378,5.199999809
-76.0,-13.19999981,356.9269854,0.492899806,7.699999809
-77.09999847,-13.39999962,355.3138769,0.513294867,7.800000191
-84.40000153,-20.60000038,354.1256064,0.530654675,10.39999962
-82.80000305,-14.89999962,152.7510018,0.523455206,8.5
-81.69999695,-15.60000038,152.5008974,0.515324323,9.699999809
-81.90000153,-16.0,152.4257178,0.513708776,6.0
-81.90000153,-16.39999962,152.4268659,0.513728489,0.0
-81.80000305,-16.5,152.4279566,0.513747217,-1.399999976
-81.80000305,-14.69999981,152.4291045,0.51376693,8.199999809
-81.80000305,-16.79999924,152.4302524,0.513786644,3.900000095
-82.0,-16.79999924,152.4313428,0.513805372,1.399999976
-81.80000305,-15.89999962,152.4324905,0.513825086,5.099999905
-83.90000153,-15.30000019,152.4336381,0.5138448,7.900000095
-86.09999847,-15.39999962,152.2358979,0.513010998,6.400000095
-84.19999695,-14.89999962,151.1210077,0.509944071,7.199999809
-80.19999695,-14.19999981,149.7019658,0.508175807,9.899999619
-83.0,-14.5,148.1108115,0.507227651,7.800000191
-82.30000305,-14.19999981,146.586545,0.506897209,9.199999809
-82.5,-13.80000019,145.551535,0.50776613,8.100000381
-81.90000153,-14.30000019,144.9992971,0.509300056,10.0
-72.19999695,-14.0,144.5139232,0.51186723,13.39999962
-75.69999695,-14.69999981,143.9194734,0.518308168,10.80000019
-77.90000153,-13.69999981,143.5883897,0.529916193,11.10000038
-81.19999695,-13.80000019,143.5054478,0.544483274,7.800000191
-83.09999847,-14.39999962,143.4913363,0.562223528,6.599999905
-83.59999847,-14.5,143.4598688,0.582120998,4.5
-83.59999847,-15.30000019,143.4047301,0.604680491,5.699999809
-82.90000153,-14.30000019,143.3935283,0.627976321,5.5
-83.5,-14.80000019,143.4057653,0.653085033,4.400000095
-82.69999695,-14.5,143.4105136,0.680056018,5.5
-86.40000153,-16.89999962,143.4093152,0.708390973,0.800000012
-87.30000305,-16.89999962,143.4026692,0.73717904,3.700000048
-79.80000305,-13.5,21.62058629,0.420935793,7.5
-81.69999695,-13.30000019,25.0335357,0.406973617,6.0
-82.30000305,-14.0,28.43883237,0.395071668,5.699999809
-80.69999695,-12.89999962,31.35191613,0.386217357,7.900000095
-79.80000305,-13.69999981,33.61300067,0.379908376,5.599999905
-80.09999847,-13.60000038,34.86723172,0.377199529,5.900000095
-78.90000153,-13.5,35.85300875,0.375792819,8.199999809
-82.19999695,-13.60000038,37.34601674,0.373043746,5.300000191
-80.09999847,-13.89999962,39.46553362,0.369792124,4.099999905
-78.90000153,-13.19999981,42.24110552,0.366274953,10.0
-77.09999847,-12.69999981,45.5892105,0.363174963,9.399999619
-78.90000153,-13.30000019,49.46423006,0.361140931,8.300000191
-71.30000305,-12.19999981,53.84759843,0.36023101,16.70000076
-60.59999847,-11.89999962,58.06656367,0.360995401,19.0
-60.5,-11.80000019,61.5265298,0.362162058,18.79999924
-62.20000076,-11.89999962,63.39775722,0.361848343,18.60000038
-70.30000305,-12.19999981,64.48441588,0.360075835,14.80000019
-69.19999695,-11.89999962,65.64442495,0.355464769,13.69999981
-62.90000153,-11.39999962,66.87539603,0.345936428,19.0
-59.79999924,-11.19999981,67.80536409,0.329250538,18.10000038
-60.29999924,-11.60000038,68.43758937,0.308765898,15.69999981
-60.5,-12.39999962,68.90656046,0.283250158,13.39999962
-59.29999924,-12.0,69.32164642,0.25571499,16.89999962
-60.09999847,-12.39999962,69.53136432,0.224987397,14.30000019
-62.29999924,-12.10000038,69.75252782,0.193209841,14.10000038
